dest_path	action	union_path	union_blob	public_blob	layer	export_blob	reason
src/executor/command/types.ts	ADD	src/executor/command/types.ts	20e2097ab24da9c44fd519b951d588f9cbe61220		L1+L2	20e2097ab24da9c44fd519b951d588f9cbe61220	Union path absent from public main. Proposed add of frozen union blob.
src/executor/eligibility/constants.ts	ADD	src/executor/eligibility/constants.ts	8660166f789ace0925586ab9f45c2ed2b57bf31b		L1+L2	8660166f789ace0925586ab9f45c2ed2b57bf31b	Union path absent from public main. Proposed add of frozen union blob.
src/executor/eligibility/evaluate.ts	ADD	src/executor/eligibility/evaluate.ts	2fab61750328b887b7d76740dbc0031cfe3493e8		L1+L2	2fab61750328b887b7d76740dbc0031cfe3493e8	Union path absent from public main. Proposed add of frozen union blob.
src/executor/eligibility/expire.ts	ADD	src/executor/eligibility/expire.ts	c3140fd1f82dabe2320789593ce4ffe429590c43		L1+L2	c3140fd1f82dabe2320789593ce4ffe429590c43	Union path absent from public main. Proposed add of frozen union blob.
src/executor/eligibility/index.ts	ADD	src/executor/eligibility/index.ts	11eb98779ddb59eaa46727b2dbc050a7ab7dce67		L1+L2	11eb98779ddb59eaa46727b2dbc050a7ab7dce67	Union path absent from public main. Proposed add of frozen union blob.
src/executor/eligibility/record-id.ts	ADD	src/executor/eligibility/record-id.ts	f020f1e612c8aec95b0a2cd6120ed1c63ec32cbf		L1+L2	f020f1e612c8aec95b0a2cd6120ed1c63ec32cbf	Union path absent from public main. Proposed add of frozen union blob.
src/executor/eligibility/types.ts	ADD	src/executor/eligibility/types.ts	221a082d58904e74d88d9154b85fe84026d67e79		L1+L2	221a082d58904e74d88d9154b85fe84026d67e79	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler-invoke/index.ts	ADD	src/executor/handler-invoke/index.ts	47afb91dcfdf134346553441c84d6cf33b97838c		L1+L2	47afb91dcfdf134346553441c84d6cf33b97838c	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler-invoke/invocation-id.ts	ADD	src/executor/handler-invoke/invocation-id.ts	737c5b611b1255295094cc6c03ceadf4d18723c0		L1+L2	737c5b611b1255295094cc6c03ceadf4d18723c0	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler-invoke/invoke-real-handler.ts	ADD	src/executor/handler-invoke/invoke-real-handler.ts	8575edf61dc076ccd83d4093d8b5ecb7ac64927c		L1+L2	8575edf61dc076ccd83d4093d8b5ecb7ac64927c	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler-invoke/types.ts	ADD	src/executor/handler-invoke/types.ts	15dfe3c736f39e59c55ad6ac5a824ca9975b00fe		L1+L2	15dfe3c736f39e59c55ad6ac5a824ca9975b00fe	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler/handler-bindings.ts	ADD	src/executor/handler/handler-bindings.ts	d58e7d9f753468f2195617c16cbd000db35010f3		L1+L2	d58e7d9f753468f2195617c16cbd000db35010f3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler/handler-intent-id.ts	ADD	src/executor/handler/handler-intent-id.ts	146e2f76cf3c99d42145d464f5c239a711a3d465		L1+L2	146e2f76cf3c99d42145d464f5c239a711a3d465	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler/index.ts	ADD	src/executor/handler/index.ts	10507a173710613d504067e2cc865b5ab1be2811		L1+L2	10507a173710613d504067e2cc865b5ab1be2811	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler/invoke-handler-intent.ts	ADD	src/executor/handler/invoke-handler-intent.ts	221210032cde7a18acc131a661e5f1e3fa632b05		L1+L2	221210032cde7a18acc131a661e5f1e3fa632b05	Union path absent from public main. Proposed add of frozen union blob.
src/executor/handler/types.ts	ADD	src/executor/handler/types.ts	a04bdca97891829e83a1c38cacbc59af316d4c4b		L1+L2	a04bdca97891829e83a1c38cacbc59af316d4c4b	Union path absent from public main. Proposed add of frozen union blob.
src/executor/index.ts	ADD	src/executor/index.ts	1c816519f2721aeab8571963b4157f95197af692		L1+L2	1c816519f2721aeab8571963b4157f95197af692	Union path absent from public main. Proposed add of frozen union blob.
src/executor/jobs/create-background-job.ts	ADD	src/executor/jobs/create-background-job.ts	aea3c803234b1321a40591fe5b8cb79b607e378b		L1+L2	aea3c803234b1321a40591fe5b8cb79b607e378b	Union path absent from public main. Proposed add of frozen union blob.
src/executor/jobs/index.ts	ADD	src/executor/jobs/index.ts	a1308d8a9d17ee69ad514e1c88979a110f4a52d3		L1+L2	a1308d8a9d17ee69ad514e1c88979a110f4a52d3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/jobs/job-id.ts	ADD	src/executor/jobs/job-id.ts	14f699f4cb2f0637f601468440cd590533fa0d90		L1+L2	14f699f4cb2f0637f601468440cd590533fa0d90	Union path absent from public main. Proposed add of frozen union blob.
src/executor/jobs/types.ts	ADD	src/executor/jobs/types.ts	2f38c1d6181aa72fb006ce941e0f179c66baf922		L1+L2	2f38c1d6181aa72fb006ce941e0f179c66baf922	Union path absent from public main. Proposed add of frozen union blob.
src/executor/ledger/append-execution-ledger-record.ts	ADD	src/executor/ledger/append-execution-ledger-record.ts	926e68b9c9c5fc5446b3d1127d7082baa3feaeee		L1+L2	926e68b9c9c5fc5446b3d1127d7082baa3feaeee	Union path absent from public main. Proposed add of frozen union blob.
src/executor/ledger/index.ts	ADD	src/executor/ledger/index.ts	7e2870cad98d426cb4348000dc106632fbc1a644		L1+L2	7e2870cad98d426cb4348000dc106632fbc1a644	Union path absent from public main. Proposed add of frozen union blob.
src/executor/ledger/ledger-entry-id.ts	ADD	src/executor/ledger/ledger-entry-id.ts	32f7092873fd7e33e726ec1b726bc32ca36ff8f3		L1+L2	32f7092873fd7e33e726ec1b726bc32ca36ff8f3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/ledger/types.ts	ADD	src/executor/ledger/types.ts	f8e1af17825c272694628d846d6d1635c7a9c4e3		L1+L2	f8e1af17825c272694628d846d6d1635c7a9c4e3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/mutation/apply-state-mutation.ts	ADD	src/executor/mutation/apply-state-mutation.ts	54dc96a565a93d51857c01e87d612d4024559e54		L1+L2	54dc96a565a93d51857c01e87d612d4024559e54	Union path absent from public main. Proposed add of frozen union blob.
src/executor/mutation/index.ts	ADD	src/executor/mutation/index.ts	4a78ee07e6924d8a842bb54021f3de3e9f52d5e3		L1+L2	4a78ee07e6924d8a842bb54021f3de3e9f52d5e3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/mutation/mutation-id.ts	ADD	src/executor/mutation/mutation-id.ts	e467172a11d498673918f019d9858c7baa432189		L1+L2	e467172a11d498673918f019d9858c7baa432189	Union path absent from public main. Proposed add of frozen union blob.
src/executor/mutation/types.ts	ADD	src/executor/mutation/types.ts	75999df24118ae1c85c6e74cbcd0c51d1c4a02f3		L1+L2	75999df24118ae1c85c6e74cbcd0c51d1c4a02f3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-correlated-trust-projection.ts	ADD	src/executor/observability/build-correlated-trust-projection.ts	8f679cebcdf5725ab1e2820b9320be08476aac6f		L1+L2	8f679cebcdf5725ab1e2820b9320be08476aac6f	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-correlated-trust-view.ts	ADD	src/executor/observability/build-correlated-trust-view.ts	40197672adadf927d5884d60e6809a53904efad7		L1+L2	40197672adadf927d5884d60e6809a53904efad7	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-decision-history-projection.ts	ADD	src/executor/observability/build-decision-history-projection.ts	739af595efd35275af4c3c9987abf4491534404a		L1+L2	739af595efd35275af4c3c9987abf4491534404a	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-execution-diagnostics-bundle.ts	ADD	src/executor/observability/build-execution-diagnostics-bundle.ts	80b1eb187a3ee656c99cca948e9f9b1c1b9aa1f3		L1+L2	80b1eb187a3ee656c99cca948e9f9b1c1b9aa1f3	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-execution-diagnostics-projection.ts	ADD	src/executor/observability/build-execution-diagnostics-projection.ts	fd3a81a7927a6a96afd9a0cd4e68e353e2c84fa0		L1+L2	fd3a81a7927a6a96afd9a0cd4e68e353e2c84fa0	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-execution-governance-projection.ts	ADD	src/executor/observability/build-execution-governance-projection.ts	1b0d54622cd18911c1e2f075824fb01c9c586e0d		L1+L2	1b0d54622cd18911c1e2f075824fb01c9c586e0d	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-execution-summary-projection.ts	ADD	src/executor/observability/build-execution-summary-projection.ts	6545fa7729c3d9103b4375b8e5ca5c5fb2fb9bb5		L1+L2	6545fa7729c3d9103b4375b8e5ca5c5fb2fb9bb5	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-explainability-record.ts	ADD	src/executor/observability/build-explainability-record.ts	5236f09ed4970ccce0b33399e4b814fcb7c6a754		L1+L2	5236f09ed4970ccce0b33399e4b814fcb7c6a754	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-governance-trust-bundle.ts	ADD	src/executor/observability/build-governance-trust-bundle.ts	c16b72875fa8861637693cd1ada96515913c32df		L1+L2	c16b72875fa8861637693cd1ada96515913c32df	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-recent-executions-projection.ts	ADD	src/executor/observability/build-recent-executions-projection.ts	e9bf693c632ff42f6b1618387339b9e59cb7bf96		L1+L2	e9bf693c632ff42f6b1618387339b9e59cb7bf96	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-replay-inspection-bundle.ts	ADD	src/executor/observability/build-replay-inspection-bundle.ts	92bfc238e5157fd37aafeef6d7aa0be98b467280		L1+L2	92bfc238e5157fd37aafeef6d7aa0be98b467280	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-replay-inspection-projection.ts	ADD	src/executor/observability/build-replay-inspection-projection.ts	007de9b9b9d2f40a66edb9bb85df4693964fe593		L1+L2	007de9b9b9d2f40a66edb9bb85df4693964fe593	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-timeline-projection.ts	ADD	src/executor/observability/build-timeline-projection.ts	c783e8d4c4ddf60e37d6e3b96d084fa2405eff8c		L1+L2	c783e8d4c4ddf60e37d6e3b96d084fa2405eff8c	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-timeline-trust-surface-projection.ts	ADD	src/executor/observability/build-timeline-trust-surface-projection.ts	eb38aa82665bfb085cc97719bc26f8d40f359e38		L1+L2	eb38aa82665bfb085cc97719bc26f8d40f359e38	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-timeline-trust-surface-view.ts	ADD	src/executor/observability/build-timeline-trust-surface-view.ts	939dffa9ac81694e6f07ff20fbe8a05847999b76		L1+L2	939dffa9ac81694e6f07ff20fbe8a05847999b76	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-trace-projection.ts	ADD	src/executor/observability/build-trace-projection.ts	4216509bfccdc8baf97ad7c39261acbfc046b7b6		L1+L2	4216509bfccdc8baf97ad7c39261acbfc046b7b6	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-workflow-health-projection.ts	ADD	src/executor/observability/build-workflow-health-projection.ts	f944c95adf97c1b93b34f1c1f3d3068294745298		L1+L2	f944c95adf97c1b93b34f1c1f3d3068294745298	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/build-workflow-health-record.ts	ADD	src/executor/observability/build-workflow-health-record.ts	cc73119537a15250722bbef11a4260b42ddb227d		L1+L2	cc73119537a15250722bbef11a4260b42ddb227d	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/execution-diagnostics-thresholds.ts	ADD	src/executor/observability/execution-diagnostics-thresholds.ts	9c26d5dd4fca537fdf93d2d27c1fdb9302d11cba		L1+L2	9c26d5dd4fca537fdf93d2d27c1fdb9302d11cba	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/execution-governance-thresholds.ts	ADD	src/executor/observability/execution-governance-thresholds.ts	22f48347a8415b293183bff390424610f2c03543		L1+L2	22f48347a8415b293183bff390424610f2c03543	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/index.ts	ADD	src/executor/observability/index.ts	ad25bef6c97ae88712b93c4e33a80b81363b228d		L1+L2	ad25bef6c97ae88712b93c4e33a80b81363b228d	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/types.ts	ADD	src/executor/observability/types.ts	141e77e94c1db16b17af987a4e035c42e594a873		L1+L2	141e77e94c1db16b17af987a4e035c42e594a873	Union path absent from public main. Proposed add of frozen union blob.
src/executor/observability/workflow-health-thresholds.ts	ADD	src/executor/observability/workflow-health-thresholds.ts	e2b68f2725a999d849d9ab82e485671455952642		L1+L2	e2b68f2725a999d849d9ab82e485671455952642	Union path absent from public main. Proposed add of frozen union blob.
src/executor/persistence/append-ledger-entry.ts	ADD	src/executor/persistence/append-ledger-entry.ts	a546bd109d7469af9a0d7d5fa9beeccfcfda2bf9		L1+L2	a546bd109d7469af9a0d7d5fa9beeccfcfda2bf9	Union path absent from public main. Proposed add of frozen union blob.
src/executor/persistence/index.ts	ADD	src/executor/persistence/index.ts	0825f46a5212b48be9f1b54a59ba366b812b4a20		L1+L2	0825f46a5212b48be9f1b54a59ba366b812b4a20	Union path absent from public main. Proposed add of frozen union blob.
src/executor/persistence/types.ts	ADD	src/executor/persistence/types.ts	0db238fc8ee3fa1de214d1b579ffaee6ebbb35b8		L1+L2	0db238fc8ee3fa1de214d1b579ffaee6ebbb35b8	Union path absent from public main. Proposed add of frozen union blob.
src/executor/projection/ledger-entry-view.ts	ADD	src/executor/projection/ledger-entry-view.ts	228d7d411ec8f15eb35787f7b9f7ba29ef82c47a		L1+L2	228d7d411ec8f15eb35787f7b9f7ba29ef82c47a	Union path absent from public main. Proposed add of frozen union blob.
src/executor/runtime/execute-proposal.ts	ADD	src/executor/runtime/execute-proposal.ts	80f52a8b8a8c11363f9a749bb721edf8717d995c		L1+L2	80f52a8b8a8c11363f9a749bb721edf8717d995c	Union path absent from public main. Proposed add of frozen union blob.
src/executor/runtime/execution-id.ts	ADD	src/executor/runtime/execution-id.ts	b08a9dc76f38da3a4f1e9e43842e504d9389030a		L1+L2	b08a9dc76f38da3a4f1e9e43842e504d9389030a	Union path absent from public main. Proposed add of frozen union blob.
src/executor/runtime/index.ts	ADD	src/executor/runtime/index.ts	4a196a04ab5f239f3b0e6d03203ba9b1cb3511f4		L1+L2	4a196a04ab5f239f3b0e6d03203ba9b1cb3511f4	Union path absent from public main. Proposed add of frozen union blob.
src/executor/runtime/types.ts	ADD	src/executor/runtime/types.ts	fae45b6333565a8473fd84499bc6592c021910d5		L1+L2	fae45b6333565a8473fd84499bc6592c021910d5	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/build-job-from-pipeline.ts	ADD	src/executor/server/build-job-from-pipeline.ts	620e372fc8bfd2d1ae1999b3d2d01179183b98a9		L1+L2	620e372fc8bfd2d1ae1999b3d2d01179183b98a9	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/correlated-trust-route.ts	ADD	src/executor/server/correlated-trust-route.ts	38f9b46e0e2c782f01bb7353cd986bcda6eea894		L1+L2	38f9b46e0e2c782f01bb7353cd986bcda6eea894	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/decision-history-route.ts	ADD	src/executor/server/decision-history-route.ts	64ec382828f322cefb789a091752c49d1dec4a4f		L1+L2	64ec382828f322cefb789a091752c49d1dec4a4f	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/execution-diagnostics-route.ts	ADD	src/executor/server/execution-diagnostics-route.ts	cfa1062829c8680911dc8ef2c7d6aff3937fa078		L1+L2	cfa1062829c8680911dc8ef2c7d6aff3937fa078	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/execution-evidence-store.ts	ADD	src/executor/server/execution-evidence-store.ts	d46251e90b4948d2a139cd9836e20b02ed18a6bd		L1+L2	d46251e90b4948d2a139cd9836e20b02ed18a6bd	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/execution-governance-route.ts	ADD	src/executor/server/execution-governance-route.ts	13e51565972e888751ca80a3948df56ddc7c3ba7		L1+L2	13e51565972e888751ca80a3948df56ddc7c3ba7	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/index.ts	ADD	src/executor/server/index.ts	11314a848b69174d59616cacae0a27e8f85c78e8		L1+L2	11314a848b69174d59616cacae0a27e8f85c78e8	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/mutation-wiring-route.ts	ADD	src/executor/server/mutation-wiring-route.ts	bef0880f7b178b38d705b6d4bdf2552473c042fa		L1+L2	bef0880f7b178b38d705b6d4bdf2552473c042fa	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/mutation-wiring-types.ts	ADD	src/executor/server/mutation-wiring-types.ts	124875b727ac6dbf09e061c7975615e22f25dfac		L1+L2	124875b727ac6dbf09e061c7975615e22f25dfac	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/observability-route.ts	ADD	src/executor/server/observability-route.ts	d4770453febeed7789b97e9630dcd603933ec606		L1+L2	d4770453febeed7789b97e9630dcd603933ec606	Union path absent from public main. Proposed add of frozen union blob.
src/executor/server/orchestrate-ui-chain-intake.ts	ADD	src/executor/server/orchestrate-ui-chain-intake.ts	07bf0a06cef8e84587f3a010878d5239ae6eb3f4		L1+L2	07bf0a06cef8e84587f3a010878d5239ae6eb3f4	Union path absent from public main. Proposed add of frozen union blob.
